imdbRating,rottenTomatoesRating,metacriticRating,boxoffice,production,ReleaseDate,YearReleased,MonthReleased,viewCount,commentCount,likeCount,dislikeCount,Production.Budget,Domestic.Total.Gross,polarity,subjectivity,polarity_confidence,subjectivity_confidence,actorAR,directorAR,languageAR,countryAR,genreAR,ratingAR,productionAR,distributionAR,Domestic.Total.Gross_ln,Domestic.Total.Gross_sqrt,dislikeCount_rc,like_ratio
6.7,28,48,5.34E+07,Warner Bros. Pictures,2-Mar-12,2012,3,21749930,16818,39230,5177,12000000,54731865,positive,subjective,0.663067937,1,148940735,42731865,9159624,9575722,17156946,8133748,18199373,12943408,17.81795664,7398.098742,5177,7.57774773
6.4,86,81,17002433,Paramount Pictures,12-Dec-14,2014,12,3911501,982,4446,365,12000000,25317379,neutral,subjective,0.573985159,1,30979379,7433992,9159624,9575722,22007079,8133748,22280237,20132369,17.04700163,5031.637805,365,12.18082192
8.3,93,88,25392902,Fox Searchlight Pictures,10-Nov-17,2017,11,6889653,2867,28826,1352,12000000,53349562,neutral,objective,0.731303275,1,104293378,11391478,9159624,12012154,8341636,8133748,8804638,9722257,17.79237633,7304.07845,1352,21.32100592
5.8,65,60,261695,Roadside Attractions,29-Aug-14,2014,8,36866,NA,NA,NA,12000000,265452,negative,subjective,0.954486847,1,-26335472,-11734548,9159624,9575722,13659922,8133748,-6218107,-5768780,12.48918931,515.2203412,NA,NA
5.8,74,70,969239,Millennium Entertainment,10-Feb-12,2012,2,57188,18,93,69,12000000,972512,negative,subjective,0.632572353,1,19202112,-11027488,9159624,9575722,8341636,8133748,-4486622,-6316645,13.78763769,986.1602304,69,1.347826087
4.7,17,32,84438648,Buena Vista Pictures,3-Nov-06,2006,11,48069,NA,119,11,12000000,84500122,neutral,subjective,0.491851777,1,251609140,42261189,9159624,9575722,38789834,18385330,28777378,24118945,18.25226354,9192.394791,11,10.81818182
5.1,23,24,11915856,Summit Entertainment,11-Sep-09,2009,9,167816,43,656,19,12500000,11965282,negative,objective,0.555014312,1,-2138872,-3358027,9159624,9575722,31360854,8133748,11176802,15758336,16.29751985,3459.086874,19,34.52631579
6.2,39,51,1039869,ATO Pictures,17-Dec-10,2010,12,106985,20,39,4,12500000,1042959,neutral,subjective,0.503376484,0.999992521,-23517527,-11457041,9159624,8706674,18671565,8133748,-11457041,-11457041,13.85757242,1021.253641,4,9.75
7.2,67,61,6783129,Fox Searchlight Pictures,15-Oct-10,2010,10,2188638,837,3354,87,12500000,6783129,neutral,subjective,0.490154713,1,-12663902,-12333960,9159624,9575722,10930973,8133748,8804638,9722257,15.72994906,2604.444087,87,38.55172414
7,57,42,1.00E+06,Visio Entertainment,16-Apr-10,2010,4,35801,49,96,3,12500000,1037071,negative,subjective,0.758817792,1,-17270186,-11462929,29102503,20442457,35531407,12706625,-11462929,-11462929,13.85191095,1018.36683,3,32
5.8,43,45,692640,Millenium Films,5-Oct-12,2012,10,514366,66,291,25,12500000,693286,neutral,objective,0.586624146,1,21839533,-11806714,9159624,9575722,16790528,8133748,-11806714,-6316645,13.44919789,832.6379766,25,11.64
6.4,23,38,166373,Magnolia Pictures,18-Apr-08,2008,4,114917,11,391,13,13000000,303439,neutral,subjective,0.583178937,1,-38793706,-12696561,9159624,9575722,18631145,8133748,-3184813,-4333005,12.62293588,550.8529749,13,30.07692308
5.3,26,44,61356221,Screen Gems,12-Jan-07,2007,1,18818,1,130,6,13000000,61356221,neutral,subjective,0.908784807,1,164890240,23473826,9159624,9575722,30779995,9899276,13604476,20762074,17.93220713,7833.021192,6,21.66666667
8,87,79,106952327,Fox Searchlight Pictures,3-Dec-10,2010,12,26824307,14372,45617,2250,13000000,106954678,neutral,subjective,0.43828845,1,193232592,29778977,18636955,9575722,16790528,8133748,8804638,9722257,18.48791573,10341.88948,2250,20.27422222
7.8,86,71,102515793,Sony Pictures,20-Dec-11,2011,12,454923,310,1016,70,13000000,10095170,neutral,subjective,0.712533712,1,9843764,27028932,9159624,15029208,21435050,8133748,21745046,-2904830,16.12756765,3177.289726,70,14.51428571
1.6,64,52,73000942,Paramount Pictures,11-Feb-11,2011,2,15839866,15596,42697,31377,13000000,73013910,neutral,subjective,0.805716038,1,190941268,60013910,9159624,9575722,20463154,18385330,22280237,20132369,18.10616053,8544.817728,31377,1.360773815
5.7,38,48,1.80E+07,Focus Features,22-Mar-13,2013,3,373910,26,407,41,13000000,18007317,neutral,subjective,0.793118775,1,28717827,5007317,9159624,9575722,27926409,9899276,3463844,-395282,16.70628873,4243.502916,41,9.926829268
5.8,49,53,NA,Relativity Media,2-Jul-14,2014,7,4039300,999,4396,325,13000000,38934842,negative,subjective,0.548702002,1,103739368,25934842,9159624,9575722,34655467,12706625,4646547,7784057,17.47740009,6239.779002,325,13.52615385
7.1,43,44,NA,Sony Pictures,16-Mar-16,2016,3,7409140,4929,34789,1503,13000000,61705123,positive,subjective,0.853463054,1,169579782,48705123,9159624,9575722,29305434,12706625,21745046,28670269,17.93787752,7855.260849,1503,23.14637392
6.7,60,55,2930900,Yari Film Group,24-Aug-07,2007,8,67170,2,41,5,13000000,3172573,neutral,subjective,0.594500601,1,-3322531,-9827427,9159624,9575722,18200190,9899276,-9827427,-9827427,14.97005349,1781.171805,5,8.2
8,86,67,1.49E+07,Lionsgate Films,21-Sep-12,2012,9,441210,223,1843,30,13000000,17742948,positive,subjective,0.895662963,1,20475079,58488808,9159624,9575722,16688793,9899276,17163082,11630608,16.6914987,4212.237885,30,61.43333333
5,17,38,NA,Pantelion Films,24-Jul-15,2015,7,3525134,1101,6397,1045,13000000,1784763,positive,subjective,0.717375576,1,-34849557,-15665360,31588232,9575722,29138638,9899276,-11215237,10358090,14.39479619,1335.950224,1045,6.1215311
6,41,42,1.70E+06,Strategic Films,1-Jun-12,2012,6,16888,50,104,69,13000000,1832541,neutral,objective,0.842966318,1,-48492837,-11167459,9159624,9575722,18200190,9899276,-11167459,-11167459,14.42121409,1353.713781,69,1.507246377
6.8,74,66,3456676,MGM,8-Aug-08,2008,8,305373,14,257,15,13000000,3581642,neutral,subjective,0.572826564,1,-29762863,-9418358,15035100,9575722,16688793,8133748,2878820,-113299,15.09133191,1892.522655,15,17.13333333
5.7,NA,47,NA,NA,25-Mar-16,2016,3,388227,272,3287,33,13000000,1646788,positive,subjective,0.635001183,0.574642493,18882986,-13455417,9159624,9575722,25022175,8133748,2061285,-1096370,14.31433728,1283.27238,33,99.60606061
5.3,16,36,7965609,StudioCanal,9-Sep-16,2016,9,1217957,451,1508,538,13000000,11020375,negative,subjective,0.432196438,1,-7918500,-5938875,18064339,-3543428,22293110,12706625,-1979625,24540500,16.21525639,3319.695016,538,2.802973978
6.4,54,54,3.25E+07,20th Century Fox,18-Feb-05,2005,2,19518,4,42,3,14000000,32647042,neutral,subjective,0.812354326,1,59665009,2465069,9159624,9575722,35531407,12706625,12579404,13031627,17.30126481,5713.759008,3,14
7.7,87,87,82970165,Focus Features,9-Dec-05,2005,12,52637,29,NA,NA,14000000,83043761,neutral,subjective,0.903460503,1,225331796,12036315,15035100,18282396,16688793,8133748,3463844,-395282,18.23487827,9112.83496,NA,NA
6.5,61,63,15536310,Universal Pictures,7-Aug-09,2009,8,172625,36,85,9,14000000,15515460,neutral,subjective,0.682879508,1,28062714,2770297,9159624,9575722,33142369,8133748,20852222,24540500,16.5573475,3938.96687,9,9.444444444
7.7,55,45,1752214,Warner Bros. Pictures,6-Aug-10,2010,8,14796,2,14,1,14000000,1755212,neutral,subjective,0.576093674,1,-43188734,11127505,9159624,9575722,27926409,12706625,18199373,12943408,14.37810021,1324.844142,1,14
6.5,74,61,46495,Fox Searchlight Pictures,30-Sep-11,2011,9,288622,121,401,49,14000000,46495,neutral,subjective,0.764011919,1,-50082329,-13953505,9159624,9575722,5919330,8133748,8804638,9722257,10.74710006,215.6269927,49,8.183673469
5.4,25,37,9402410,Paramount Pictures,26-Oct-12,2012,10,51301,62,323,16,14000000,9409538,positive,subjective,0.813805461,1,-18361848,-4590462,9159624,9575722,20415373,9899276,22280237,20132369,16.05723441,3067.497025,16,20.1875
5.1,14,29,NA,Paramount Pictures,20-Feb-15,2015,2,1419107,633,5195,316,14000000,12314651,neutral,subjective,0.586913526,1,22735290,6301103,9159624,9575722,18340865,8133748,22280237,20132369,16.32630025,3509.223703,316,16.43987342
7,37,53,183088,Lionsgate,26-Sep-08,2008,9,146716,27,151,10,14000000,266967,negative,subjective,0.588912189,1,13753522,19258211,9159624,9575722,14545731,8133748,8496685,10358090,12.49488033,516.6884942,10,15.1
4.9,13,38,18602225,Fox Searchlight Pictures,12-Mar-10,2010,3,1938689,905,2967,168,14000000,20255281,positive,subjective,0.379984438,1,33768134,6255281,9159624,9575722,22007079,9899276,8804638,9722257,16.82392611,4500.58674,168,17.66071429
7.1,85,71,NA,20th Century Fox,1-May-15,2015,5,266317,10,268,27,14000000,12236500,positive,objective,0.941396594,1,-9321676,-1763500,9159624,12012154,16688793,9899276,12579404,9722257,16.31993385,3498.070897,27,9.925925926
6.3,13,24,4409157,Open Road Films,30-Jan-15,2015,1,4358789,991,8157,481,14000000,6002684,positive,subjective,0.92836225,1,-44392402,-7997316,9159624,1214748,34734075,8133748,-1515354,-590462,15.60771726,2450.037551,481,16.95841996
6.3,37,49,1.60E+06,Vivendi Entertainment,16-Oct-09,2009,10,389980,172,377,66,14700000,1588015,neutral,subjective,0.513295352,1,-373880,-143670341,8595840,9575722,27926409,8133748,-8750072,-8750072,14.27799537,1260.164672,66,5.712121212
7.7,76,72,2.31E+07,Dreamworks,28-Dec-05,2005,12,671597,76,645,61,15000000,23151529,neutral,subjective,0.652962983,1,11046349,4695821,9159624,6576826,27559991,8133748,22642788,9044111,16.95757138,4811.603579,61,10.57377049
6.2,54,57,20949649,20th Century Fox,20-Oct-06,2006,10,763364,222,528,58,15000000,21000147,neutral,subjective,0.667330861,1,78921869,6000147,9159624,12012154,33471548,12706625,12579404,13031627,16.86004,4582.591734,58,9.103448276
5.6,26,46,8080116,New Line Cinema,5-May-06,2006,5,809704,435,1240,76,15000000,8117637,neutral,subjective,0.699430585,1,-16399611,-6882363,9159624,9575722,38789834,12706625,11056127,6926138,15.90954966,2849.146714,76,16.31578947
6.5,86,69,7774730,Universal Pictures,31-Mar-06,2006,3,155772,17,159,17,15000000,7802450,positive,subjective,0.585124791,1,-28790200,-2178548,9159624,18282396,36608305,8133748,20852222,24540500,15.86994834,2793.286595,17,9.352941176
7.6,90,90,3.15E+07,Universal Pictures,28-Apr-06,2006,4,237371,189,NA,NA,15000000,31483450,negative,objective,0.621060252,1,65933800,34292152,26140761,16829699,18113881,8133748,20852222,24540500,17.26497257,5611.011495,NA,NA
5.1,9,27,47860214,Screen Gems,3-Feb-06,2006,2,393460,197,686,37,15000000,47860214,negative,subjective,0.816891551,1,77457584,32860214,9159624,9575722,33783160,9899276,13604476,20762074,17.68379511,6918.107689,37,18.54054054
7.6,73,61,4.60E+06,Focus Features,28-Sep-07,2007,9,2461737,283,865,77,15000000,4604982,negative,subjective,0.823301852,1,-41580072,12036315,15656891,6455640,27559991,-5851569,3463844,-395282,15.34264932,2145.922179,77,11.23376623
6.2,41,53,6339401,Fox Atomic,20-Aug-08,2008,8,251376,94,357,27,15000000,6409528,neutral,subjective,0.778570414,1,-6078296,-8590472,9159624,9575722,25328818,9899276,-7342817,13031627,15.67329619,2531.704564,27,13.22222222
7.6,97,94,1.57E+07,Summit Entertainment,26-Jun-09,2009,6,190422,NA,NA,NA,15000000,17017811,positive,subjective,0.539075851,1,38772785,13509555,22103753,9575722,18113881,8133748,11176802,15758336,16.64977106,4125.264961,NA,NA
6.9,84,68,1.30E+07,Fox Searchlight Pictures,2-Oct-09,2009,10,4439640,1684,12575,771,15000000,13043363,positive,subjective,0.737461329,1,-7826548,-1956637,9159624,9575722,18200190,9899276,8804638,9722257,16.38378998,3611.559635,771,16.30998703
6.8,67,69,4439063,The Weinstein Company,21-Jan-11,2011,1,617086,178,518,58,15000000,4441272,neutral,subjective,0.738238752,1,7854327,1090041,9159624,12012154,5919330,8133748,4896905,4433571,15.30645138,2107.432561,58,8.931034483
6.3,22,45,20218921,Screen Gems,22-Dec-10,2010,12,893995,229,1369,70,15000000,20218921,neutral,subjective,0.612143457,1,87342920,8201472,9159624,9575722,20010532,9899276,13604476,20762074,16.82212941,4496.545452,70,19.55714286
7.2,71,69,2412045,Fox Searchlight Pictures,15-Sep-10,2010,9,14101439,5114,37869,985,15000000,2434652,neutral,subjective,0.514154553,1,-46599742,-12565348,9159624,12012154,23792042,8133748,8804638,9722257,14.70531439,1560.337143,985,38.44568528
6.6,70,56,26161406,20th Century Fox,23-Jul-10,2010,7,1323996,316,2866,120,15000000,26167002,neutral,subjective,0.536094904,1,29435509,8882172,9159624,9575722,38789834,18385330,12579404,13031627,17.08000971,5115.369195,120,23.88333333
6.4,80,69,4360548,Anchor Bay Entertainment,21-May-10,2010,5,190362,39,118,20,15000000,4360548,negative,subjective,0.763124764,1,-27093885,-21278904,15035100,9575722,27926409,8133748,-8608467,-8139904,15.2881083,2088.19252,20,5.9
7.2,82,66,1.50E+07,CBS Films,12-Oct-12,2012,10,1586296,428,6295,145,15000000,15024049,neutral,objective,0.750875056,1,5495580,11391478,-2210138,2436432,13659922,8133748,11551473,11551473,16.52516274,3876.086815,145,43.4137931
5.4,49,51,15608545,Universal Studios,2-Nov-12,2012,11,1120861,480,1330,122,15000000,15634090,neutral,subjective,0.6541875,1,-9980625,634090,7085005,20979198,5122789,8133748,27013117,24540500,16.56496434,3953.996712,122,10.90163934
7.3,80,68,2.13E+07,Focus Features,29-Mar-13,2013,3,24489,49,217,2,15000000,21403519,neutral,objective,0.526489437,1,22451792,2551942,15035100,9575722,19212834,8133748,3463844,-395282,16.87906591,4626.393736,2,108.5
7.7,92,78,19012798,A24 Films,10-Apr-15,2015,4,6756693,2584,15192,642,15000000,25442958,positive,subjective,0.545756757,1,20706578,10442958,9159624,2436432,26115993,8133748,5439370,5080916,17.05194956,5044.101307,642,23.6635514
6.3,78,63,NA,Warner Bros. Pictures,29-Apr-16,2016,4,2581862,519,8500,365,15000000,20591853,positive,subjective,0.468977809,1,63615744,5591853,9159624,9575722,16360405,8133748,18199373,34076409,16.84040607,4537.824699,365,23.28767123
3.9,0,31,2411580,Relativity Studios,9-Sep-16,2016,9,2769860,304,1714,820,15000000,2423468,neutral,subjective,0.846880257,1,-42582492,7681244,9159624,9575722,35057968,8133748,-12576532,7784057,14.70071013,1556.749177,820,2.090243902
6.6,69,62,101788793,New Line Cinema,11-Aug-17,2017,8,13963020,6707,53146,3456,15000000,102092201,negative,subjective,0.759081006,1,298037698,74730518,15035100,9575722,42232052,8133748,11056127,34076409,18.44138689,10104.06854,3456,15.37789352
4.7,20,45,18719747,20th Century Fox,13-Oct-06,2006,10,228823,4,86,7,15000000,18844784,neutral,subjective,0.504601955,1,41477609,3844784,22103753,9575722,21913317,9899276,12579404,13031627,16.75174672,4341.057936,7,12.28571429
7.6,NA,65,NA,NA,25-Dec-07,2007,12,319997,NA,580,38,15000000,30236407,neutral,objective,0.632250667,1,39880638,15236407,9159624,9575722,21700436,9899276,2061285,4520611,17.22455729,5498.764134,38,15.26315789
7.9,84,67,7550836,Focus Features,8-Feb-08,2008,2,20390,0,11,0,15000000,7800824,neutral,subjective,0.772092998,1,-28796704,11391478,9159624,12012154,19579252,8133748,3463844,-395282,15.86973993,2792.995525,1,11
8.4,93,83,10362088,National Geographic,23-Jan-08,2008,1,2338954,420,1766,263,15000000,10363341,positive,objective,0.566215992,0.968916463,-18546636,-9273318,9159624,9575722,20463154,18385330,-4636659,-4636659,16.15378523,3219.214345,263,6.714828897
4.8,7,17,33806061,20th Century Fox,4-Sep-09,2009,9,975503,341,802,83,15000000,33862903,positive,subjective,0.632095277,1,146138581,18862903,49176557,9575722,22007079,9899276,12579404,13031627,17.33783067,5819.184049,83,9.662650602
5.3,8,35,6290448,Fox Searchlight Pictures,21-Aug-09,2009,8,236835,75,178,21,15000000,6380019,negative,subjective,0.417672902,1,42331462,-8619981,9159624,9575722,22007079,9899276,8804638,13031627,15.66868163,2525.869949,21,8.476190476
7.2,49,45,5.30E+06,Sony Pictures Classics,19-Jun-09,2009,6,5592,1,4,1,15000000,5306706,neutral,subjective,0.622882128,1,-35167819,4695821,9159624,14393267,22007079,9899276,-1688477,-1096370,15.48448186,2303.628876,1,4
5.1,16,36,28870,Anchor Bay Entertainment,4-Nov-11,2011,11,250774,29,302,24,15000000,30680,neutral,subjective,0.609636307,1,27069233,-8439155,9159624,9575722,19212834,8133748,-8608467,-8139904,10.33136626,175.1570724,24,12.58333333
6.4,67,62,54322273,CBS Films,3-Feb-12,2012,2,14889,5,38,1,15000000,54333290,negative,subjective,0.557575703,1,157333160,39333290,9159624,19267502,23805171,9899276,11551473,11551473,17.81064767,7371.111856,1,38
6.5,57,51,42908315,Lionsgate/Summit Entertainment,22-Feb-13,2013,2,7159478,2040,10167,524,15000000,42930462,neutral,subjective,0.593258381,1,96594378,27930462,15035100,28637514,21913317,9899276,27930462,11630608,17.5750922,6552.134156,524,19.40267176
7.2,83,66,12785093,The Weinstein Company,20-Jan-17,2017,1,251240,51,335,20,15000000,12786053,neutral,subjective,0.422315866,1,2104330,91015702,9159624,9575722,12254326,9899276,4896905,4433571,16.36386553,3575.75908,20,16.75
6.2,80,70,3027134,NEON,7-Apr-17,2017,4,197119,220,2580,173,15000000,3029287,negative,subjective,0.740041971,1,-20395799,-11970713,33321132,7727138,22279735,8133748,-1951570,-1951570,14.92383784,1740.484703,173,14.9132948
5.2,8,35,NA,IFC Films,10-May-13,2013,5,795658,323,1151,179,15000000,1061,neutral,objective,0.533052027,1,-45915826,-14998939,19248388,9575722,13464425,8133748,-1947483,-4593538,6.966967139,32.57299495,179,6.430167598
6.3,38,49,6410279,Paramount Pictures,20-Oct-17,2017,10,483367,171,1094,181,15000000,6423605,neutral,subjective,0.475747168,1,-18120586,-8576395,9159624,9575722,5919330,9899276,22280237,553144,15.67549004,2534.483182,181,6.044198895
6.5,37,41,3301046,Lionsgate,14-Dec-12,2012,12,65128,NA,NA,NA,15000000,3310031,neutral,subjective,0.488092512,1,1655289,-11689969,-2530345,9575722,24531120,8133748,8496685,10358090,15.01246811,1819.349059,NA,NA
4.9,22,42,NA,Relativity Media,2-Jan-15,2015,1,46919,21,80,1,15000000,26501323,neutral,objective,0.624889135,1,46005292,11501323,9159624,20718828,35057968,9899276,4646547,7784057,17.09270521,5147.94357,1,80
5.9,12,30,39418953,New Line Cinema,6-Oct-06,2006,10,585118,343,1469,93,16000000,39517763,negative,subjective,0.583133996,1,75443052,23517763,9159624,9575722,18267440,8133748,11056127,6926138,17.49226082,6286.315535,93,15.79569892
7.1,87,73,4538656,Miramax,30-Mar-07,2007,3,54507,3,32,5,16000000,4600585,neutral,subjective,0.5282287,1,-13930793,-6545907,9159624,9575722,19212834,8133748,3131041,2778936,15.34169403,2144.897433,5,6.4
5.4,12,34,35374833,Screen Gems,2-Feb-07,2007,2,101424,14,428,27,16000000,35374833,negative,subjective,0.445261866,1,97066742,-10327034,9159624,9575722,42232052,9899276,13604476,20762074,17.38151119,5947.674588,27,15.85185185
6.7,79,74,9093521,Paramount Vantage,22-Jun-07,2007,6,22794,4,15,1,16000000,9176787,neutral,subjective,0.962495267,1,-33511344,-6823213,26222844,12012154,12254326,8133748,-1097270,-3611204,16.0321877,3029.321211,1,15
4.9,4,23,37300107,Sony Pictures/Screen Gems,4-Feb-11,2011,2,953853,406,1827,160,16000000,37300107,neutral,subjective,0.60699296,1,43913978,21300107,9159624,9575722,16790528,9899276,22187903,20762074,17.43450675,6107.381354,160,11.41875
7.8,93,84,45507865,Focus Features,25-May-12,2012,5,1974780,630,8316,139,16000000,45512466,neutral,subjective,0.753706932,1,51280570,5257692,9159624,9575722,26334703,9899276,3463844,-395282,17.63349682,6746.29276,139,59.82733813
7.1,53,49,12431792,Dreamworks Pictures,29-Jun-12,2012,6,2107802,514,2330,232,16000000,12434778,neutral,subjective,0.575143218,1,-12277554,-3565222,15035100,9575722,17156946,9899276,9005072,24118945,16.33600778,3526.298059,232,10.04310345
7.2,65,63,3241832,DreamWorks/Paramount Studios,19-Oct-07,2007,10,45686,13,76,5,16000000,3287315,positive,objective,0.981190443,1,-37648876,-21268147,9159624,20718828,5919330,8133748,3514560,21139428,15.00558168,1813.095419,5,15.2
7.1,81,70,23164041,The Weinstein Co.,15-Aug-08,2008,8,1093970,80,1462,99,16000000,23216709,neutral,subjective,0.748693645,1,-3552267,4695821,15035100,10315788,16688793,9899276,1296610,4520611,16.96038279,4818.372028,99,14.76767677
